count_of_chunks,corpus,chunk1,chunk2,chunk3,euclidean_distance_chunk1_and_chunk2,euclidean_distance_chunk1_and_chunk3,euclidean_distance_chunk2_and_chunk3,euclidean_corpus_and_chunk1,euclidean_corpus_and_chunk2,euclidean_corpus_and_chunk3,euclidean_corpus_and_all_chunks,length_corpus,length_chunk1,length_chunk2,length_chunk3,logfreq_corpus,logfreq_chunk1,logfreq_chunk2,logfreq_chunk3
3,férfire,fér,fi,re,14.31536865234375,15.663652420043945,10.374703407287598,9.41983413696289,21.639541625976562,22.363834381103516,8.052267074584961,7,3,2,2,2.4578818967339924,3.526597709103452,3.204662511748219,3.6036855496146996
3,olyasvalakinek,oly,as,valakinek,11.055100440979004,25.48916244506836,23.50080680847168,30.988004684448242,30.24837303161621,10.796399116516113,4.890467643737793,14,3,2,9,2.456366033129043,4.061942292028086,3.118595365223762,4.370624100841535
3,tartásdíjat,tart,ás,díjat,11.647248268127441,15.748586654663086,16.948184967041016,26.104825973510742,27.359771728515625,17.01384162902832,9.94007396697998,11,4,2,5,2.456366033129043,4.57142930306149,2.8651039746411278,3.6379897807846855
3,üldögélek,ül,dög,élek,17.70209503173828,18.096635818481445,13.1292085647583,29.77958869934082,18.87347412109375,18.366943359375,8.01259708404541,9,2,3,4,2.456366033129043,4.029221394253928,3.2762319579218335,4.127881943484625
3,unokahúgod,un,oka,húgod,10.549087524414062,23.247072219848633,21.963830947875977,28.595863342285156,27.80385398864746,11.024693489074707,6.073548793792725,10,2,3,5,2.456366033129043,2.926342446625655,4.373316665173873,3.5055569386638217
3,félbeszakítottam,fél,be,szakítottam,16.848331451416016,15.890233039855957,24.468948364257812,19.497081756591797,31.92696189880371,15.027494430541992,6.367612361907959,16,3,2,11,2.45484486000851,4.675833312180064,5.611719060607776,3.208710019906401
3,névjegykártyám,név,jegy,kártyám,11.130230903625488,19.204730987548828,16.89616584777832,22.88890266418457,23.1115779876709,12.320048332214355,6.204726696014404,14,3,4,7,2.45484486000851,4.159206133646325,3.3306166672944384,2.8394780473741985
3,üldögélsz,ül,dög,élsz,17.70209503173828,23.630290985107422,14.915221214294434,32.86082458496094,22.30467414855957,14.180386543273926,8.630667686462402,9,2,3,4,2.45484486000851,4.029221394253928,3.2762319579218335,3.956792520370495
3,rendőrbírók,rend,őr,bírók,10.771529197692871,22.11162567138672,21.365108489990234,31.970232009887695,33.14802932739258,17.546030044555664,6.843369007110596,11,4,2,5,2.4533183400470375,3.4260230156898763,3.721068301797159,2.7403626894942437
3,ágynemű,ágy,ne,mű,17.862573623657227,12.914636611938477,16.340486526489258,18.641054153442383,26.747211456298828,17.10871124267578,10.974225997924805,7,3,2,2,2.4533183400470375,3.705007959333336,5.978838538314173,2.9175055095525466
3,mondhattál,mond,hat,tál,10.70759105682373,16.114818572998047,15.144216537475586,21.426307678222656,20.337026596069336,12.81423282623291,9.23620891571045,10,4,3,3,2.4533183400470375,4.603274316614141,4.542788093450676,3.1936810295412816
3,olvassátok,olvass,át,ok,21.95751190185547,22.837860107421875,10.321622848510742,11.620949745178223,29.753122329711914,30.96822166442871,6.596532821655273,10,6,2,2,2.45178643552429,2.996949248495381,5.1193482825304715,4.570554614307831
3,rendőrkapitány,rend,őr,kapitány,10.771529197692871,22.42867088317871,22.22829246520996,29.903579711914062,31.280517578125,12.506501197814941,7.566576957702637,14,4,2,8,2.45178643552429,3.4260230156898763,3.721068301797159,4.626740596252816
3,észrevettétek,ész,re,vettétek,10.576953887939453,26.984384536743164,26.76863670349121,29.37145233154297,29.851289749145508,8.977544784545898,6.685133934020996,13,3,2,8,2.45178643552429,3.3012470886362113,3.6036855496146996,2.808210972924222
3,emlékeztetőt,emlék,ez,tetőt,22.229522705078125,11.719829559326172,16.40302848815918,15.306377410888672,33.93858337402344,21.584514617919922,6.593984127044678,12,5,2,5,2.45178643552429,3.4316853446860116,6.333684409097302,3.010723865391773
3,erőforrások,erő,forr,ások,9.735508918762207,19.336151123046875,19.49953269958496,14.20314884185791,15.706032752990723,29.761127471923828,7.802855014801025,11,3,4,4,2.450249108319361,3.928293412232202,2.6464037262230695,2.3636119798921444
3,erőforrások,erő,forrás,ok,10.827434539794922,16.109174728393555,16.376718521118164,14.20314884185791,16.74284553527832,27.157947540283203,5.74332332611084,11,3,6,2,2.450249108319361,3.928293412232202,3.3531465462139796,4.570554614307831
3,fokhagymát,fok,hagy,mát,12.90865707397461,13.495582580566406,12.43545913696289,20.334239959716797,17.56000328063965,20.42983627319336,9.328721046447754,10,3,4,3,2.450249108319361,3.5435714239623652,4.049721822152435,2.3710678622717363
3,féltestvérem,fél,test,vérem,19.398841857910156,12.197300910949707,20.477312088012695,18.88150405883789,33.89479446411133,18.981529235839844,7.090851783752441,12,3,4,5,2.450249108319361,4.675833312180064,3.8831501996832776,3.274388795550379
3,féltestvérem,félt,est,vérem,16.474037170410156,9.759230613708496,17.142908096313477,18.564489364624023,31.35690689086914,18.981529235839844,8.647974014282227,12,4,3,5,2.450249108319361,3.607562243183588,3.326335860928751,3.274388795550379
3,könnyelmű,könny,el,mű,25.823501586914062,15.162001609802246,20.021574020385742,9.686933517456055,32.8021354675293,20.06161880493164,4.02500057220459,9,5,2,2,2.44870631990508,2.7323937598229686,6.021003960549296,2.9175055095525466
3,társadalombiztosítási,társa,dalom,biztosítási,13.272917747497559,12.297292709350586,17.50016975402832,18.45909309387207,25.096071243286133,12.143548965454102,8.325262069702148,21,5,5,11,2.44870631990508,3.6231458746379395,2.8651039746411278,3.3197304943302246
3,évszázadokkal,év,század,okkal,22.914325714111328,10.227843284606934,22.684946060180664,29.22209358215332,11.968367576599121,30.035762786865234,10.408279418945312,13,2,6,5,2.4471580313422194,4.615886953443552,3.4163075870598827,3.5456781497920256
3,városszerte,város,szer,te,16.749286651611328,16.964550018310547,10.685553550720215,13.71902847290039,26.808441162109375,27.07198143005371,6.966344833374023,11,5,4,2,2.4456042032735974,4.365506704077209,3.13481437032046,5.976474700373688
3,fényévnyire,fény,évnyi,re,11.1442232131958,16.721357345581055,18.17583656311035,16.825397491455078,17.461483001708984,30.61028480529785,4.509428024291992,11,4,5,2,2.444044795918076,4.019697730980192,3.2782962080912736,3.6036855496146996
3,mérföldkő,mér,föld,kő,15.269879341125488,19.90810203552246,13.707499504089355,29.832191467285156,18.515600204467773,17.462261199951172,8.097784996032715,9,3,4,2,2.444044795918076,2.977266212427293,4.316766870141431,3.656194062179186
3,rehabon,re,ha,bon,9.976248741149902,11.615252494812012,11.063983917236328,21.463754653930664,22.813241958618164,23.071674346923828,9.888422012329102,7,2,2,3,2.444044795918076,3.6036855496146996,6.17849550526079,3.0927206446840994
3,hajvágás,haj,vág,ás,16.15886116027832,11.037073135375977,17.308740615844727,26.34300422668457,15.99372673034668,26.968297958374023,9.515283584594727,8,3,3,2,2.444044795918076,3.5742628297070267,3.2823955047425257,2.8651039746411278
3,fordulhatok,fordul,ha,tok,10.523200035095215,11.60594367980957,11.832426071166992,20.900653839111328,21.568130493164062,23.032238006591797,6.117161750793457,11,6,2,3,2.4424797690644486,3.7668588110214176,6.17849550526079,2.8779469516291885
3,fordulhatok,fordul,hat,ok,12.02247142791748,11.003804206848145,12.136322021484375,20.900653839111328,20.771020889282227,21.466629028320312,7.108762741088867,11,6,3,2,2.4424797690644486,3.7668588110214176,4.542788093450676,4.570554614307831
3,nekimentem,ne,ki,mentem,10.96701717376709,16.01960563659668,16.420007705688477,22.030141830444336,22.358936309814453,14.717294692993164,11.366216659545898,10,2,2,6,2.4424797690644486,5.978838538314173,5.958297682814038,4.237669383878425
3,tanácsára,tan,ács,ára,10.392219543457031,13.066852569580078,11.803597450256348,21.579925537109375,22.810422897338867,22.453004837036133,12.290663719177246,9,3,3,3,2.4409090820652177,3.0499928569201424,2.534026106056135,3.7218106152125467
3,lépcsőház,lép,cső,ház,13.178507804870605,15.02056884765625,18.18880844116211,18.204517364501953,17.929540634155273,29.33095359802246,6.140598297119141,9,3,3,3,2.4409090820652177,3.7544247892772584,3.3279716236230104,4.429510040813138
3,egyesíti,egye,sí,ti,16.174598693847656,16.674041748046875,10.288249015808105,9.763447761535645,22.200191497802734,22.117084503173828,8.525915145874023,8,4,2,2,2.4409090820652177,3.2711443179490782,2.8639173769578603,4.868462219808566
3,telefonálhatok,telefonál,ha,tok,18.28710174560547,19.96736717224121,11.832426071166992,12.741443634033203,28.045543670654297,29.71450424194336,4.551405429840088,14,9,2,3,2.4409090820652177,3.226342087163631,6.17849550526079,2.8779469516291885
3,telefonálhatok,telefonál,hat,ok,17.18038558959961,18.290977478027344,12.136322021484375,12.741443634033203,26.80129051208496,28.124279022216797,6.443934440612793,14,9,3,2,2.4409090820652177,3.226342087163631,4.542788093450676,4.570554614307831
3,képviselte,kép,visel,te,10.411945343017578,16.83481216430664,16.19355010986328,13.660540580749512,15.338770866394043,27.51645278930664,6.213780403137207,10,3,5,2,2.439332693830263,4.074852995881248,3.579440597139797,5.976474700373688
3,hatvanas,hat,van,as,10.762568473815918,11.036763191223145,9.872310638427734,20.608905792236328,21.464157104492188,23.310787200927734,5.666327476501465,8,3,3,2,2.437750562820388,4.542788093450676,6.369493791163866,3.118595365223762
3,űrállomás,űr,állom,ás,14.449421882629395,10.611026763916016,16.201698303222656,26.016550064086914,16.38531494140625,26.445409774780273,7.894155502319336,9,2,5,2,2.437750562820388,3.193958978019187,3.318689269947746,2.8651039746411278
3,bankrabló,bank,rab,ló,9.613697052001953,8.190648078918457,9.693896293640137,25.232643127441406,25.429563522338867,25.853862762451172,8.327289581298828,9,4,3,2,2.437750562820388,3.7658919764300154,3.2643455070500926,3.8073320392911905
3,akármire,akár,mi,re,17.651840209960938,17.236467361450195,11.800620079040527,9.834732055664062,22.39248275756836,22.042041778564453,13.425272941589355,8,4,2,2,2.437750562820388,4.639894693554849,6.162454474887796,3.6036855496146996
3,abbahagynátok,abba,hagyná,tok,22.371295928955078,11.702908515930176,24.439815521240234,32.99138259887695,13.936664581298828,34.834327697753906,8.841267585754395,13,4,6,3,2.436162647040756,4.772871562650225,3.241795431295199,2.8779469516291885
3,változtathatok,változtat,ha,tok,16.252113342285156,17.639772415161133,11.832426071166992,14.75583553314209,27.38082504272461,29.000768661499023,8.308563232421875,14,9,2,3,2.436162647040756,3.549861188471943,6.17849550526079,2.8779469516291885
3,változtathatok,változtat,hat,ok,15.47722339630127,16.118059158325195,12.136322021484375,14.75583553314209,26.05451202392578,27.07283592224121,10.803820610046387,14,9,3,2,2.436162647040756,3.549861188471943,4.542788093450676,4.570554614307831
3,hitelkártyával,hit,el,kártyával,13.960379600524902,28.48345375061035,29.69199562072754,33.71834182739258,34.53326416015625,10.016692161560059,8.097038269042969,14,3,2,9,2.436162647040756,3.510410948010177,6.021003960549296,2.716003343634799
3,szabadnap,szab,ad,nap,14.832571029663086,14.80552864074707,10.494068145751953,9.076326370239258,20.886829376220703,20.365861892700195,8.48343276977539,9,4,2,3,2.4345689040341987,2.383815365980431,4.265996370495079,5.132003392986632
3,rendezőt,rend,ez,őt,12.260998725891113,11.161876678466797,10.802363395690918,20.884315490722656,23.071781158447266,22.303665161132812,9.644680976867676,8,4,2,2,2.4345689040341987,3.4260230156898763,6.333684409097302,5.215082115013175
3,helyszínelőket,helyszín,el,őket,25.65371322631836,16.946533203125,20.862573623657227,12.30192756652832,34.294734954833984,24.152170181274414,7.141027450561523,14,8,2,4,2.4345689040341987,3.4679039465228003,6.021003960549296,5.366753455625536
3,jelképez,jel,kép,ez,15.99795150756836,9.587167739868164,17.22702407836914,20.702741622924805,11.280195236206055,22.390352249145508,7.947677135467529,8,3,3,2,2.4345689040341987,3.9860099318532614,4.074852995881248,6.333684409097302
3,hírnévre,hír,név,re,13.717524528503418,17.57921600341797,17.00541114807129,14.204585075378418,17.7368106842041,27.47015380859375,5.2892303466796875,8,3,3,2,2.4345689040341987,4.345314905652313,4.159206133646325,3.6036855496146996
3,weboldalt,web,old,alt,12.822675704956055,10.475935935974121,13.526250839233398,20.9365177154541,22.624008178710938,21.304100036621094,3.886889696121216,9,3,3,3,2.432969290874406,2.683947130751512,3.3029799367482493,2.4899584794248346
3,észrevennéd,ész,re,vennéd,10.576953887939453,22.81291961669922,22.78615951538086,25.997072219848633,26.517148971557617,7.695074081420898,6.546841144561768,11,3,2,6,2.432969290874406,3.3012470886362113,3.6036855496146996,2.8813846567705728
3,magunkért,mag,un,kért,12.46149730682373,19.582136154174805,18.33087730407715,21.976863861083984,23.116863250732422,12.95748233795166,10.388617515563965,9,3,2,4,2.432969290874406,3.1755118133634475,2.926342446625655,4.1156105116743
3,árverésre,ár,verés,re,15.5281982421875,9.764384269714355,15.451748847961426,20.340396881103516,10.904624938964844,22.44975471496582,8.3264741897583,9,2,5,2,2.4313637641589874,3.481012420956573,2.6989700043360187,3.6036855496146996
3,személyleírás,személy,le,írás,23.134328842163086,21.774110794067383,9.813640594482422,8.963400840759277,30.504104614257812,29.161237716674805,5.600489139556885,13,7,2,4,2.4313637641589874,4.1433583506154665,5.581152891966289,3.3736474722092176
3,közmondás,köz,mond,ás,9.349071502685547,11.22567081451416,11.99924087524414,21.92993927001953,22.588863372802734,22.060344696044922,10.820786476135254,9,3,4,2,2.4313637641589874,2.6473829701146196,4.603274316614141,2.8651039746411278
3,névjegykártyát,név,jegy,kártyát,11.130230903625488,19.102794647216797,16.934612274169922,22.90488624572754,23.151819229125977,12.27074909210205,6.165829181671143,14,3,4,7,2.429752280002408,4.159206133646325,3.3306166672944384,3.573103783163991
3,félretenni,fél,re,tenni,16.832788467407227,11.792448997497559,16.54436683654785,13.209864616394043,25.874801635742188,14.862884521484375,8.622995376586914,10,3,2,5,2.429752280002408,4.675833312180064,3.6036855496146996,4.794843423187444
3,szembenézek,szem,be,nézek,16.591705322265625,11.349437713623047,17.22844123840332,17.033809661865234,29.81205177307129,19.141576766967773,10.056121826171875,11,4,2,5,2.429752280002408,3.861295393526696,5.611719060607776,4.161996525422446
3,árulásért,árul,ás,ért,17.220409393310547,16.734027862548828,11.39943790435791,12.595945358276367,27.12568473815918,26.921682357788086,6.575433731079102,9,4,2,3,2.429752280002408,3.3604040547299387,2.8651039746411278,4.410439786210347
3,tanácsadók,tan,ács,adók,10.392219543457031,16.48539161682129,16.504411697387695,25.50138282775879,26.93737030029297,15.305315017700195,8.042081832885742,10,3,3,4,2.428134794028789,3.0499928569201424,2.534026106056135,2.6444385894678386
3,köszönjön,kösz,ön,jön,16.951631546020508,10.298154830932617,14.468015670776367,14.773931503295898,27.71511459350586,17.486757278442383,9.064311981201172,9,4,2,3,2.428134794028789,4.823226362800612,5.066888466169809,4.970137583284107
3,mosolyogjatok,mosolyog,ja,tok,21.19751739501953,23.960369110107422,11.181563377380371,10.084626197814941,28.909116744995117,31.504627227783203,5.391810894012451,13,8,2,3,2.428134794028789,3.330413773349191,5.05815640487046,2.8779469516291885
3,férfiért,fér,fi,ért,14.31536865234375,16.11749267578125,11.753763198852539,14.116564750671387,26.198381423950195,27.059755325317383,6.283025741577148,8,3,2,3,2.4265112613645754,3.526597709103452,3.204662511748219,4.410439786210347
3,középpontja,köz,ép,pontja,8.392194747924805,15.108346939086914,15.151280403137207,29.352909088134766,28.562395095825195,18.49251937866211,8.248939514160156,11,3,2,6,2.4265112613645754,2.6473829701146196,3.2219355998280053,3.144885418287142
3,kockáztathatok,kockáztat,ha,tok,27.97751235961914,29.220186233520508,11.832426071166992,7.635333061218262,32.9195671081543,34.32548904418945,4.964365005493164,14,9,2,3,2.424881636631067,2.6711728427150834,6.17849550526079,2.8779469516291885
3,kockáztathatok,kockáztat,hat,ok,26.671051025390625,27.04914093017578,12.136322021484375,7.635333061218262,31.608192443847656,32.448360443115234,5.377446174621582,14,9,3,2,2.424881636631067,2.6711728427150834,4.542788093450676,4.570554614307831
3,hitelkártyám,hit,el,kártyám,13.960379600524902,29.68621253967285,30.7913875579834,33.94378662109375,34.746368408203125,10.0703763961792,7.684988498687744,12,3,2,7,2.424881636631067,3.510410948010177,6.021003960549296,2.8394780473741985
3,szénsavas,szén,sav,as,16.667295455932617,16.06562614440918,7.995048522949219,9.421902656555176,22.084636688232422,21.739511489868164,8.244612693786621,9,4,3,2,2.423245873936808,2.910090545594068,2.754348335711019,3.118595365223762
3,seggfejjel,segg,fej,jel,11.316247940063477,15.13979721069336,15.201457023620605,17.839914321899414,17.65100860595703,29.167095184326172,6.6257429122924805,10,4,3,3,2.423245873936808,3.3005954838899636,3.8232133132826673,3.9860099318532614
3,képmutatás,kép,mutat,ás,11.101518630981445,17.067424774169922,16.161542892456055,15.417248725891113,17.241064071655273,28.060110092163086,11.744095802307129,10,3,5,2,2.4216039268698313,4.074852995881248,3.750354088762708,2.8651039746411278
3,mindegyikre,mind,egyik,re,22.483383178710938,12.9345703125,21.107770919799805,25.51136016845703,19.62793731689453,26.766685485839844,9.211922645568848,11,4,5,2,2.4216039268698313,4.963131168842824,5.039703552363727,3.6036855496146996
3,fedezéket,fed,ez,éket,10.597304344177246,15.990479469299316,15.268762588500977,26.047470092773438,25.72304344177246,15.36530590057373,7.645419120788574,9,3,2,4,2.419955748489758,2.5289167002776547,6.333684409097302,2.3961993470957363
3,unokatesód,un,oka,tesód,10.549087524414062,15.43845272064209,14.222000122070312,26.151893615722656,25.40785789489746,16.859479904174805,8.043963432312012,10,2,3,5,2.419955748489758,2.926342446625655,4.373316665173873,2.747411807886423
3,közbelépett,köz,be,lépett,9.363311767578125,22.336273193359375,22.2558650970459,27.0513973236084,27.477781295776367,9.901517868041992,7.077639579772949,11,3,2,6,2.419955748489758,2.6473829701146196,5.611719060607776,3.8401688492407557
3,erősítették,erő,sí,tették,16.30992317199707,10.665360450744629,16.087949752807617,15.694157600402832,27.074045181274414,17.5810604095459,9.997385025024414,11,3,2,6,2.4183012913197452,3.928293412232202,2.8639173769578603,3.8389120274059985
3,vasárnapra,vas,ár,napra,11.02346420288086,16.195344924926758,15.990111351013184,25.92670440673828,26.237197875976562,14.0271577835083,8.286860466003418,10,3,2,5,2.416640507338281,3.204933522354145,3.481012420956573,4.017992737766433
3,unokaöcsémet,un,oka,öcsémet,10.549087524414062,27.627124786376953,26.236326217651367,32.373291015625,31.186065673828125,9.980650901794434,4.954934597015381,12,2,3,7,2.416640507338281,2.926342446625655,4.373316665173873,3.0588054866759067
3,munkahelyemre,munka,helyem,re,10.8369722366333,16.5858097076416,16.27556800842285,17.430622100830078,18.442594528198242,30.627500534057617,3.9134163856506348,13,5,6,2,2.416640507338281,4.675796665949183,3.545307116465824,3.6036855496146996
3,négykézláb,négy,kéz,láb,13.668755531311035,13.436254501342773,10.570720672607422,19.89786720275879,20.069625854492188,19.841665267944336,6.338762283325195,10,4,3,3,2.416640507338281,4.631230628305685,3.732634967539196,3.755951041004132
3,szabadidő,szab,ad,idő,14.832571029663086,12.180809020996094,15.647183418273926,14.956006050109863,26.246028900146484,17.38637351989746,8.694435119628906,9,4,2,3,2.4149733479708178,2.383815365980431,4.265996370495079,4.89272331759604
3,költöttél,költ,öt,tél,16.507568359375,10.210103988647461,15.703301429748535,12.852572441101074,26.245990753173828,16.038637161254883,5.266842842102051,9,4,2,3,2.4149733479708178,2.6646419755561257,4.697708720591836,3.3209766773428235
3,öntötte,önt,öt,te,10.48338794708252,9.492461204528809,10.373396873474121,19.890079498291016,20.604089736938477,21.072797775268555,6.417875289916992,7,3,2,2,2.4149733479708178,4.340701838731677,4.697708720591836,5.976474700373688
3,vészkijárat,vész,ki,járat,15.246057510375977,10.528621673583984,16.219316482543945,18.055490493774414,28.70628547668457,18.471771240234375,9.482649803161621,11,4,2,5,2.413299764081252,3.2860071220794747,5.958297682814038,3.3586960995738107
3,vezetésre,vezet,és,re,8.94261646270752,9.705382347106934,9.258041381835938,23.072412490844727,23.330278396606445,23.823060989379883,12.982999801635742,9,5,2,2,2.413299764081252,4.129303107716051,6.556241936591766,3.6036855496146996
3,nagykövete,nagy,köve,te,16.522647857666016,10.017351150512695,17.38022804260254,25.912342071533203,14.529009819030762,26.634611129760742,7.295361518859863,10,4,4,2,2.413299764081252,5.362324109350866,2.6053050461411096,5.976474700373688
3,búvárok,bú,vár,ok,16.76951789855957,17.713726043701172,10.89404296875,14.17262077331543,26.28692054748535,27.162151336669922,7.252903461456299,7,2,3,2,2.413299764081252,2.482873583608754,4.507248513918786,4.570554614307831
3,rágondolok,rá,gondol,ok,21.85013198852539,10.674445152282715,22.340991973876953,24.978099822998047,10.622180938720703,26.394990921020508,7.995676040649414,10,2,6,2,2.413299764081252,5.3862920244277,4.384335489934284,4.570554614307831
3,gyűjtötte,gyűjt,öt,te,21.52613639831543,21.891681671142578,10.373396873474121,11.043092727661133,28.999799728393555,29.564369201660156,9.970388412475586,9,5,2,2,2.413299764081252,3.0013009330204183,4.697708720591836,5.976474700373688
3,érdekét,ér,de,két,12.92025089263916,18.407278060913086,20.494264602661133,20.73660659790039,23.169109344482422,12.648975372314453,8.51894474029541,7,2,2,3,2.413299764081252,4.4348402532975735,6.256956950858988,5.2855438074150465
3,ikertestvérem,iker,test,vérem,15.359091758728027,15.864566802978516,20.477312088012695,28.6885986328125,32.93534469604492,18.378938674926758,7.789656162261963,13,4,4,5,2.413299764081252,2.7024305364455254,3.8831501996832776,3.274388795550379
3,orvostanhallgató,orvos,tan,hallgató,15.565858840942383,9.687137603759766,15.007122039794922,21.148029327392578,32.09904861450195,21.480289459228516,8.00871467590332,16,5,3,8,2.413299764081252,4.386766415717314,3.0499928569201424,2.9304395947667
3,észrevettél,ész,re,vettél,10.576953887939453,23.02272605895996,22.843364715576172,26.91985321044922,27.693775177001953,11.344442367553711,7.966956615447998,11,3,2,6,2.413299764081252,3.3012470886362113,3.6036855496146996,3.7386220279179425
3,észrevettél,észre,vet,tél,14.080653190612793,9.965245246887207,13.787724494934082,15.086380958557129,25.583961486816406,17.46269989013672,8.429544448852539,11,5,3,3,2.413299764081252,4.346783143258122,3.3602146132953523,3.3209766773428235
3,észrevettél,észre,vett,él,10.040907859802246,16.20294952392578,16.612390518188477,15.086380958557129,16.63157844543457,28.700912475585938,10.279740333557129,11,5,4,2,2.413299764081252,4.346783143258122,4.205475036740891,4.520928734708947
3,főtörzsőrmester,fő,törzs,őrmester,15.314875602722168,16.07996940612793,12.773454666137695,24.483314514160156,17.572599411010742,19.561861038208008,6.010532855987549,15,2,5,8,2.41161970596323,4.014772474073064,3.4575791469957626,4.212081015992108
3,főtörzsőrmester,főtörzs,őr,mester,27.218473434448242,17.066743850708008,15.061400413513184,10.544962882995605,36.10972213745117,24.749805450439453,5.124265670776367,15,7,2,6,2.41161970596323,2.5490032620257876,3.721068301797159,4.159927952895985
3,számítások,számít,ás,ok,21.671987533569336,22.148193359375,11.295794486999512,10.722373962402344,27.302108764648438,27.729032516479492,11.46774673461914,10,6,2,2,2.41161970596323,4.7322972392131915,2.8651039746411278,4.570554614307831
3,áramlás,ára,ml,ás,13.758323669433594,12.729256629943848,12.259756088256836,23.2542781829834,23.86166763305664,22.69696807861328,13.295328140258789,7,3,2,2,2.41161970596323,3.7218106152125467,2.4742162640762553,2.8651039746411278
3,keresztülmentem,kereszt,ül,mentem,23.881027221679688,14.287654876708984,18.31244659423828,12.13177490234375,34.24429702758789,22.632522583007812,6.177219867706299,15,7,2,6,2.41161970596323,3.141763230275788,4.029221394253928,4.237669383878425
3,jövőjére,jövő,jé,re,22.768653869628906,22.838022232055664,12.59338665008545,9.496065139770508,30.459476470947266,30.574485778808594,5.684988975524902,8,4,2,2,2.4099331233312946,4.323355245756284,2.930949031167523,3.6036855496146996
3,lábujjhegyen,láb,ujj,hegyen,16.602554321289062,13.33355712890625,22.97652816772461,19.757965087890625,32.632198333740234,15.155445098876953,6.398802280426025,12,3,3,6,2.4099331233312946,3.755951041004132,3.0153597554092144,3.2335037603411343
3,kísérletért,kísér,le,tért,22.896522521972656,12.264575958251953,15.549957275390625,9.562176704406738,30.355632781982422,18.465744018554688,9.045870780944824,11,5,2,4,2.4099331233312946,2.469822015978163,5.581152891966289,3.6503075231319366
3,létrejön,lét,re,jön,16.16950225830078,11.16265869140625,14.994083404541016,14.218209266662598,26.606979370117188,16.253219604492188,7.507959842681885,8,3,2,3,2.4099331233312946,3.0253058652647704,3.6036855496146996,4.970137583284107
3,jótanács,jó,tan,ács,11.065326690673828,9.897539138793945,10.392219543457031,22.107728958129883,20.832096099853516,22.209487915039062,8.668732643127441,8,2,3,3,2.4082399653118496,5.916272296509418,3.0499928569201424,2.534026106056135
3,rejtegette,rejt,eget,te,12.176688194274902,16.099773406982422,15.732613563537598,12.569496154785156,12.057580947875977,21.075904846191406,10.8519287109375,10,4,4,2,2.404833716619938,2.9273703630390235,3.2853322276438846,5.976474700373688
3,büntetésre,büntet,és,re,22.435625076293945,22.92157554626465,9.258041381835938,8.025616645812988,26.810197830200195,27.30982780456543,7.983663558959961,10,6,2,2,2.404833716619938,2.550228353055094,6.556241936591766,3.6036855496146996
3,készpénzre,kész,pénz,re,12.214035034179688,15.81247615814209,22.324039459228516,20.06163215637207,14.171258926391602,32.76008987426758,6.257424831390381,10,4,4,2,2.404833716619938,4.7904188808065316,4.604550032571261,3.6036855496146996
3,színésznőt,szín,ész,nőt,14.574243545532227,10.10568904876709,17.77149772644043,17.035400390625,29.651491165161133,18.0316104888916,7.00600004196167,10,4,3,3,2.404833716619938,3.3820170425748683,3.3012470886362113,4.338217366601095
3,képezte,kép,ez,te,17.22702407836914,16.83481216430664,10.779348373413086,10.87819766998291,22.919143676757812,22.70499038696289,8.655195236206055,7,3,2,2,2.403120521175818,4.074852995881248,6.333684409097302,5.976474700373688
3,mindegyikkel,mind,egyik,kel,22.483383178710938,12.61902904510498,20.245058059692383,26.13660430908203,20.115093231201172,26.639345169067383,9.199049949645996,12,4,5,3,2.403120521175818,4.963131168842824,5.039703552363727,3.4756711883244296
3,írjatok,ír,ja,tok,7.6980814933776855,11.355599403381348,11.181563377380371,19.500431060791016,19.245569229125977,22.540502548217773,9.173324584960938,7,2,2,3,2.403120521175818,3.9566485792052033,5.05815640487046,2.8779469516291885
3,íjászok,íj,ász,ok,16.573078155517578,11.334497451782227,15.63753890991211,23.208148956298828,21.945404052734375,23.449935913085938,11.527437210083008,7,2,3,2,2.403120521175818,2.4683473304121573,3.220631019448092,4.570554614307831
3,félrevezetni,fél,re,vezetni,16.832788467407227,12.619527816772461,17.58199119567871,17.574352264404297,29.950115203857422,16.998929977416992,6.518874645233154,12,3,2,7,2.401400540781544,4.675833312180064,3.6036855496146996,3.9864582127373063
3,végrehajtás,vég,re,hajtás,10.530131340026855,20.196792602539062,21.485477447509766,28.550777435302734,30.731176376342773,15.821296691894531,5.005151271820068,11,3,2,6,2.401400540781544,3.5085297189712867,3.6036855496146996,2.423245873936808
3,végrehajtás,végre,hajt,ás,11.471479415893555,17.1254825592041,15.777956008911133,16.536348342895508,21.68893051147461,30.619802474975586,4.733245372772217,11,5,4,2,2.401400540781544,4.801362542712532,3.281260687055013,2.8651039746411278
3,tanulhatok,tanul,ha,tok,17.227373123168945,18.82521629333496,11.832426071166992,13.92687702178955,27.63295555114746,29.261634826660156,5.840550899505615,10,5,2,3,2.401400540781544,3.424718337331567,6.17849550526079,2.8779469516291885
3,tanulhatok,tanul,hat,ok,16.010400772094727,16.82065773010254,12.136322021484375,13.92687702178955,26.19169044494629,27.47100257873535,6.533378601074219,10,5,3,2,2.401400540781544,3.424718337331567,4.542788093450676,4.570554614307831
3,faterom,fa,te,rom,10.218038558959961,10.456324577331543,10.978612899780273,21.74294662475586,21.945587158203125,21.175323486328125,9.65962028503418,7,2,2,3,2.401400540781544,3.871514558708382,5.976474700373688,2.6541765418779604
